Name,Type,Date,Date_Index,Supply,Price in USD,Quantity,Gini,Top_3,Top_5,Top_10,Series
PEPETAR,get,2021-08-07 17:53:05,2021-08,100.0,60.72,2.0,0.69,0.76,0.83,0.94,34.0
DIERCHANCHU,get,2021-08-07 13:31:42,2021-08,100.0,214.452,1.0,0.612,0.59,0.77,0.97,23.0
LIKEPEPEBRO,get,2021-08-06 22:55:23,2021-08,100.0,214.452,2.0,0.445,0.37,0.46,0.56,10.0
PEPEANDROID,get,2021-08-06 22:12:44,2021-08,100.0,60.72,1.0,0.641,0.68,0.79,0.89,27.0
PENNYPEPE,get,2021-08-06 15:58:44,2021-08,100.0,55.2,1.0,1.377,1.47,1.66,1.74,35.0
ILUMINATRARE,get,2021-08-06 14:02:04,2021-08,100.0,331.2,1.0,1.429,1.12,1.3,1.47,34.0
JIHANWU,dispenser,2021-08-06 13:36:10,2021-08,99.0,649.0885,1.0,0.665,0.7676767676767676,0.8080808080808081,0.8585858585858586,20.0
ILUMINATRARE,dispenser,2021-08-06 13:20:24,2021-08,100.0,272.8372,1.0,1.432,1.12,1.31,1.48,34.0
ILUMINATRARE,give,2021-08-06 13:09:14,2021-08,100.0,318.78,1.0,1.438,1.12,1.31,1.47,34.0
PENNYPEPE,get,2021-08-05 14:55:01,2021-08,100.0,55.2,1.0,1.379,1.47,1.67,1.74,35.0
PEPETAR,get,2021-08-05 14:55:01,2021-08,100.0,60.72,1.0,0.708,0.78,0.85,0.94,34.0
JUDYPEPE,get,2021-08-05 14:55:01,2021-08,100.0,82.8,1.0,0.701,0.77,0.82,0.91,33.0
DUMBLEPEPE,dispenser,2021-08-05 10:43:10,2021-08,100.0,110.015,1.0,0.657,0.76,0.82,0.88,10.0
VOLDEPEPE,dispenser,2021-08-05 10:43:10,2021-08,99.0,110.015,1.0,0.69,0.797979797979798,0.8585858585858586,0.9292929292929292,9.0
HARRYPEPES,dispenser,2021-08-05 10:43:10,2021-08,99.0,110.015,1.0,0.659,0.7171717171717171,0.797979797979798,0.8585858585858586,9.0
LUPEPEN,get,2021-08-05 10:12:52,2021-08,100.0,138.0,1.0,0.539,0.29,0.44,0.68,18.0
PRIVATEPEPE,dispenser,2021-08-04 21:15:28,2021-08,100.0,550.075,1.0,0.705,0.77,0.82,0.91,3.0
EINSTEINPEPE,get,2021-08-04 09:39:35,2021-08,50.0,2757.24,1.0,0.462,0.52,0.72,0.96,3.0
PEPECENT,get,2021-08-04 01:33:35,2021-08,100.0,276.0,1.0,0.694,0.73,0.77,0.84,7.0
DANPEPERIAN,get,2021-08-03 23:29:28,2021-08,100.0,276.0,1.0,0.611,0.63,0.73,0.86,5.0
PEPEBURGUNDY,get,2021-08-03 23:23:21,2021-08,100.0,276.0,1.0,0.549,0.47,0.61,0.81,4.0
ILUMINATRARE,get,2021-08-03 15:11:31,2021-08,100.0,306.36,1.0,1.453,1.12,1.33,1.48,34.0
PEPENNATOR,get,2021-08-03 10:09:09,2021-08,100.0,165.6,1.0,0.704,0.83,0.88,0.94,31.0
JUDYPEPE,get,2021-08-03 09:49:51,2021-08,100.0,55.2,1.0,0.707,0.79,0.84,0.93,33.0
PEPEANDROID,get,2021-08-03 00:32:00,2021-08,100.0,30.36,1.0,0.641,0.69,0.8,0.9,27.0
BADWISHES,get,2021-08-02 17:20:15,2021-08,100.0,9.19908,3.0,0.775,0.89,0.93,0.98,33.0
PEPENNATOR,get,2021-08-02 16:44:52,2021-08,100.0,165.6,1.0,0.704,0.84,0.89,0.95,31.0
LOVEPEPETATO,get,2021-08-02 16:14:32,2021-08,100.0,2144.52,1.0,0.577,0.59,0.67,0.74,1.0
PEPENAUT,get,2021-08-02 07:07:51,2021-08,100.0,41.4,1.0,0.618,0.71,0.91,0.98,35.0
PEPENAUT,get,2021-08-02 02:27:05,2021-08,100.0,41.4,10.0,0.604,0.72,0.92,0.99,35.0
BADWISHES,get,2021-08-02 02:27:05,2021-08,100.0,30.36,9.0,0.794,0.93,0.95,1.0,33.0
PEPENAUT,get,2021-08-02 01:56:27,2021-08,100.0,41.4,1.0,0.676,0.81,0.93,0.99,35.0
PHEONIXPEPE,get,2021-08-01 15:35:35,2021-08,100.0,966.0,1.0,0.459,0.31,0.42,0.63,2.0
PHEONIXPEPE,get,2021-08-01 15:28:29,2021-08,100.0,827.9999999999999,1.0,0.466,0.31,0.43,0.64,2.0
JUDYPEPE,get,2021-08-01 14:16:08,2021-08,100.0,55.2,1.0,0.709,0.8,0.85,0.94,33.0
JUDYPEPE,get,2021-08-01 11:49:27,2021-08,100.0,55.2,1.0,0.719,0.81,0.86,0.94,33.0
HIPPIEPEPE,get,2021-08-01 04:42:15,2021-08,100.0,57.96,1.0,0.542,0.5,0.59,0.75,18.0
RELAXPEPE,get,2021-07-31 23:26:41,2021-07,49.0,276.0,1.0,0.33,0.2857142857142857,0.4081632653061224,0.673469387755102,8.0
FRACTALPEPE,dispenser,2021-07-31 22:54:27,2021-07,99.0,187.0255,1.0,0.627,0.6464646464646465,0.7373737373737373,0.8686868686868687,6.0
BADWISHES,get,2021-07-31 20:03:26,2021-07,100.0,30.36,2.0,0.809,0.94,0.96,1.01,33.0
MORPHEUSPEPE,get,2021-07-31 13:46:54,2021-07,43.0,966.0,2.0,0.289,0.3023255813953488,0.3953488372093023,0.6046511627906976,2.0
PEPEGOAT,get,2021-07-31 13:16:05,2021-07,99.0,1531.8,1.0,0.53,0.4545454545454545,0.5959595959595959,0.7272727272727273,3.0
CHIKUNPEPE,get,2021-07-31 09:48:27,2021-07,100.0,345.0,1.0,0.488,0.37,0.5,0.67,11.0
BARBARIANPEP,get,2021-07-31 09:21:28,2021-07,100.0,55.2,1.0,1.54,1.31,1.47,1.65,32.0
BARBARIANPEP,get,2021-07-31 09:05:26,2021-07,100.0,41.4,1.0,1.545,1.32,1.48,1.66,32.0
CRYPTOPEPES,get,2021-07-29 20:31:26,2021-07,100.0,276.0,1.0,0.727,0.8,0.85,0.92,31.0
PEPEOLDCHAP,get,2021-07-29 19:42:19,2021-07,100.0,276.0,1.0,0.49,0.39,0.49,0.66,13.0
PAPILLON,get,2021-07-29 15:02:10,2021-07,100.0,276.0,1.0,0.436,0.33,0.45,0.65,12.0
CHONGPEPE,get,2021-07-28 14:56:08,2021-07,100.0,276.0,1.0,0.511,0.42,0.56,0.68,5.0
CHEECHPEPE,get,2021-07-28 14:56:08,2021-07,100.0,276.0,1.0,0.493,0.38,0.52,0.66,5.0
PEPEBEEFTAXI,give,2021-07-28 05:09:48,2021-07,99.0,690.0,1.0,0.514,0.5050505050505051,0.5656565656565656,0.6565656565656566,1.0
PEPEWORLDCUP,get,2021-07-28 00:33:46,2021-07,100.0,27.6,2.0,0.685,0.71,0.77,0.86,29.0
CLUBSPEPE,get,2021-07-27 14:16:13,2021-07,100.0,69.0,1.0,0.759,0.92,0.95,1.0,32.0
DIAMONDSPEPE,get,2021-07-27 04:40:01,2021-07,100.0,151.79999999999998,1.0,0.754,0.91,0.95,1.0,32.0
LOWRIDERPEPE,dispenser,2021-07-26 05:47:25,2021-07,100.0,127.61717997,1.0,0.706,0.77,0.84,0.92,23.0
GAMBITPEPE,dispenser,2021-07-26 04:29:11,2021-07,100.0,68.759375,1.0,0.784,0.97,0.99,1.02,34.0
REPOPEPE,get,2021-07-26 02:09:05,2021-07,100.0,441.6,1.0,0.596,0.56,0.71,0.84,3.0
THENEWYORKEK,dispenser,2021-07-25 14:00:06,2021-07,100.0,110.015,1.0,0.806,1.01,1.03,1.08,32.0
JIHANWU,dispenser,2021-07-24 12:15:51,2021-07,99.0,649.0885,1.0,0.675,0.7575757575757576,0.8080808080808081,0.8585858585858586,20.0
PEPENNATOR,get,2021-07-24 00:19:35,2021-07,100.0,151.79999999999998,3.0,0.694,0.85,0.91,0.97,31.0
DIERCHANCHU,dispenser,2021-07-23 20:00:04,2021-07,100.0,660.09,1.0,0.617,0.59,0.77,0.95,23.0
ILUMINATRARE,dispenser,2021-07-22 08:37:08,2021-07,100.0,99.01327997,1.0,1.468,1.17,1.38,1.49,34.0
DIAMONDSPEPE,dispenser,2021-07-22 07:33:09,2021-07,100.0,77.01050000000001,1.0,0.756,0.92,0.96,1.01,32.0
CLUBSPEPE,dispenser,2021-07-22 07:33:09,2021-07,100.0,37.4051,1.0,0.764,0.93,0.96,1.01,32.0
PEPECARNIVAL,dispenser,2021-07-21 11:13:53,2021-07,100.0,66.009,1.0,0.706,0.83,0.93,1.01,23.0
JIHANWU,dispenser,2021-07-21 06:09:00,2021-07,99.0,649.0885,1.0,0.695,0.7777777777777778,0.8181818181818182,0.8686868686868687,20.0
DIAMONDSPEPE,dispenser,2021-07-20 23:17:59,2021-07,100.0,77.01050000000001,1.0,0.755,0.91,0.95,1.0,32.0
CLUBSPEPE,dispenser,2021-07-20 23:14:33,2021-07,100.0,37.4051,1.0,0.765,0.92,0.95,1.0,32.0
THENEWYORKEK,dispenser,2021-07-20 23:14:33,2021-07,100.0,110.015,1.0,0.801,1.0,1.02,1.06,32.0
CLUBSPEPE,dispenser,2021-07-20 22:14:38,2021-07,100.0,37.4051,1.0,0.767,0.91,0.94,0.99,32.0
PEPEBANG,dispenser,2021-07-20 20:13:39,2021-07,100.0,72.6099,1.0,0.817,1.03,1.05,1.1,30.0
PEPEBANG,dispenser,2021-07-20 19:48:08,2021-07,100.0,72.6099,1.0,0.814,1.02,1.05,1.1,30.0
PEPEBANG,dispenser,2021-07-20 17:36:46,2021-07,100.0,72.6099,1.0,0.811,1.01,1.05,1.1,30.0
PEPEBANG,dispenser,2021-07-20 16:28:25,2021-07,100.0,72.6099,1.0,0.809,1.0,1.04,1.09,30.0
PEPECARNIVAL,dispenser,2021-07-20 12:47:11,2021-07,100.0,66.009,1.0,0.702,0.82,0.92,1.0,23.0
DIERCHANCHU,dispenser,2021-07-20 12:47:11,2021-07,100.0,660.09,1.0,0.615,0.58,0.76,0.94,23.0
JIHANWU,dispenser,2021-07-20 12:11:30,2021-07,99.0,649.0885,1.0,0.7,0.7777777777777778,0.8080808080808081,0.8585858585858586,20.0
PEPEROSS,dispenser,2021-07-20 08:37:31,2021-07,50.0,4510.615,1.0,0.223,0.26,0.34,0.48,2.0
CHIKUNPEPE,dispenser,2021-07-20 08:37:31,2021-07,100.0,760.5953034,1.0,0.493,0.37,0.51,0.68,11.0
PEPETAR,get,2021-07-20 08:36:57,2021-07,100.0,60.72,3.0,0.711,0.81,0.89,0.97,34.0
DEXTERPEPE,dispenser,2021-07-20 07:33:39,2021-07,50.0,1650.225,1.0,0.221,0.22,0.32,0.52,2.0
EINSTEINPEPE,dispenser,2021-07-19 22:02:05,2021-07,50.0,1122.153,1.0,0.462,0.52,0.72,0.96,3.0
FRACTALPEPE,dispenser,2021-07-19 21:46:59,2021-07,99.0,187.0255,1.0,0.634,0.6464646464646465,0.7373737373737373,0.8686868686868687,6.0
BAPEPE,dispenser,2021-07-19 21:22:59,2021-07,15.0,3300.45,1.0,0.139,0.4,0.5333333333333333,0.8666666666666667,3.0
INCREDIEPEPE,dispenser,2021-07-19 20:43:09,2021-07,100.0,616.0840000000001,1.0,0.739,0.82,0.88,0.95,3.0
PEPEBANG,dispenser,2021-07-19 20:26:07,2021-07,100.0,44.006,1.0,0.777,0.99,1.01,1.06,30.0
PEPECARNIVAL,dispenser,2021-07-19 09:17:00,2021-07,100.0,66.009,1.0,0.697,0.81,0.91,0.99,23.0
PEPEBANG,dispenser,2021-07-19 08:59:26,2021-07,100.0,44.006,1.0,0.771,0.98,1.0,1.04,30.0
THENEWYORKEK,dispenser,2021-07-19 07:58:33,2021-07,100.0,110.015,1.0,0.793,0.99,1.01,1.04,32.0
PEPETAR,get,2021-07-19 07:58:33,2021-07,100.0,60.72,2.0,0.728,0.84,0.9,0.97,34.0
PEPEBURGUNDY,dispenser,2021-07-19 07:46:04,2021-07,100.0,235.4321,1.0,0.549,0.47,0.61,0.81,4.0
WALLPEPE,get,2021-07-18 23:59:01,2021-07,100.0,41.4,3.0,0.649,0.86,0.92,1.04,22.0
JONSNOWPEPE,get,2021-07-18 23:59:01,2021-07,100.0,102.12,1.0,0.79,0.89,0.91,0.96,30.0
CERSEIPEPE,get,2021-07-18 23:59:01,2021-07,100.0,69.0,2.0,0.797,0.92,0.95,1.0,32.0
EINSTEINPEPE,get,2021-07-18 21:59:34,2021-07,50.0,1225.4399999999998,1.0,0.468,0.52,0.72,0.96,3.0
PEPENAUT,get,2021-07-18 12:19:03,2021-07,100.0,41.4,1.0,0.733,0.92,0.96,1.0,35.0
HIPPIEPEPE,get,2021-07-18 02:56:25,2021-07,100.0,57.96,1.0,0.545,0.51,0.6,0.76,18.0
PAPILLON,dispenser,2021-07-17 23:32:08,2021-07,100.0,220.03,1.0,0.432,0.33,0.44,0.6,12.0
PEPEROSS,dispenser,2021-07-17 22:34:56,2021-07,50.0,1100.15,1.0,0.23,0.26,0.34,0.48,2.0
PEPEBANG,dispenser,2021-07-17 20:42:22,2021-07,100.0,44.006,1.0,0.762,0.97,0.99,1.02,30.0
PEPEBANG,dispenser,2021-07-17 20:21:26,2021-07,100.0,44.006,1.0,0.773,0.96,0.98,1.02,30.0
HIPPIEPEPE,get,2021-07-17 19:50:49,2021-07,100.0,57.96,1.0,0.548,0.52,0.61,0.77,18.0
PEPEROSS,get,2021-07-17 11:03:28,2021-07,50.0,1531.8,1.0,0.237,0.26,0.34,0.48,2.0
PEPEWORLDCUP,give,2021-07-09 19:11:44,2021-07,100.0,19.044,1.0,0.701,0.74,0.8,0.89,29.0
RPEPEARMANDO,give,2021-07-07 17:21:56,2021-07,100.0,27.6,1.0,0.807,0.94,0.96,1.0,3.0
REPOPEPE,get,2021-06-27 09:41:19,2021-06,100.0,212.52,1.0,0.596,0.56,0.72,0.85,3.0
WHOAPEPE,get,2021-06-24 11:58:11,2021-06,100.0,49.0452,1.0,0.669,0.68,0.79,0.89,25.0
RAREQUEEM,get,2021-06-19 03:01:19,2021-06,100.0,273.23999999999995,1.0,1.47,1.3,1.44,1.54,33.0
RAREQUEEM,get,2021-06-18 20:46:42,2021-06,100.0,273.23999999999995,1.0,1.458,1.31,1.45,1.55,33.0
PEPEBURGUNDY,dispenser,2021-06-18 07:13:56,2021-06,100.0,235.4321,1.0,0.549,0.47,0.61,0.8,4.0
PEPEGOAT,dispenser,2021-06-16 07:48:09,2021-06,99.0,880.12,1.0,0.583,0.5454545454545454,0.6868686868686869,0.8080808080808081,3.0
LIKEPEPEBRO,get,2021-06-07 23:39:43,2021-06,100.0,214.452,1.0,0.443,0.38,0.47,0.57,10.0
PEPESQRPANTS,get,2021-06-07 23:39:43,2021-06,100.0,490.452,1.0,0.664,0.71,0.85,0.93,6.0
PEPESMURF,get,2021-06-06 19:04:50,2021-06,100.0,212.52,1.0,0.646,0.63,0.74,0.86,5.0
CIRCLEOFPEPE,dispenser,2021-06-05 22:04:36,2021-06,100.0,330.045,1.0,0.607,0.6,0.67,0.78,3.0
JIHANWU,dispenser,2021-05-29 18:15:44,2021-05,100.0,440.06,1.0,0.738,0.81,0.85,0.9,20.0
ZEROWINGPEPE,dispenser,2021-05-29 13:00:13,2021-05,50.0,1870.255,1.0,0.234,0.24,0.34,0.48,2.0
MONALISAPEPE,dispenser,2021-05-29 07:59:16,2021-05,100.0,660.067997,1.0,0.635,0.68,0.72,0.81,4.0
HIPPIEPEPE,get,2021-05-28 00:57:11,2021-05,100.0,22.08,1.0,0.554,0.54,0.63,0.79,18.0
JOELOONEYBIN,give,2021-05-27 07:08:50,2021-05,100.0,27.6,1.0,0.707,0.79,0.86,0.93,8.0
THENEWYORKEK,dispenser,2021-05-25 06:03:57,2021-05,100.0,110.015,1.0,0.782,0.98,1.0,1.02,32.0
WHOAPEPE,dispenser,2021-05-22 19:39:24,2021-05,100.0,77.01050000000001,1.0,0.672,0.68,0.79,0.89,25.0
PEPEVOLUTION,get,2021-05-22 14:30:22,2021-05,100.0,124.2,1.0,0.506,0.43,0.53,0.74,18.0
PUREPEPE,get,2021-05-21 11:55:05,2021-05,100.0,69.0,2.0,0.694,0.75,0.82,0.92,18.0
DARKPILLPEPE,give,2021-05-14 12:20:05,2021-05,29.0,800.4,1.0,0.097,0.2068965517241379,0.2758620689655172,0.4482758620689655,1.0
HANPEPE,get,2021-05-07 03:08:07,2021-05,100.0,22.08,1.0,0.651,0.63,0.77,0.87,4.0
BTCPEPE,get,2021-05-05 00:21:26,2021-05,100.0,82.8,1.0,0.49,0.38,0.48,0.65,10.0
PEPEVOLUTION,get,2021-05-04 20:11:45,2021-05,100.0,124.2,1.0,0.511,0.43,0.53,0.75,18.0
CRYPTOPEPES,get,2021-05-04 01:48:22,2021-05,100.0,69.0,1.0,0.733,0.81,0.87,0.94,31.0
BOFPEPE,give,2021-04-29 19:50:16,2021-04,100.0,11.04,2.0,0.679,0.71,0.82,0.91,16.0
CIRCLEOFPEPE,get,2021-04-24 10:48:46,2021-04,100.0,207.0,1.0,0.611,0.6,0.67,0.77,3.0
CRYPTOPEPES,get,2021-04-15 22:59:55,2021-04,100.0,69.0,1.0,0.74,0.82,0.88,0.94,31.0
ILUMINATRARE,get,2021-04-10 10:01:05,2021-04,100.0,115.92,1.0,1.453,1.17,1.38,1.5,34.0
CHIKUNPEPE,get,2021-04-08 03:55:55,2021-04,100.0,55.2,1.0,0.505,0.37,0.52,0.7,11.0
PEPEVIAGRA,dispenser,2021-04-07 07:07:15,2021-04,64.0,990.135,1.0,0.289,0.203125,0.328125,0.5,1.0
PAPILLON,get,2021-04-07 00:28:39,2021-04,100.0,138.0,2.0,0.454,0.33,0.44,0.62,12.0
DANPEPERIAN,get,2021-04-07 00:07:44,2021-04,100.0,82.8,1.0,0.613,0.64,0.74,0.87,5.0
GUNSNPEPES,get,2021-04-06 21:07:02,2021-04,100.0,276.0,2.0,1.762,1.5,1.64,1.72,34.0
CIRCLEOFPEPE,get,2021-04-06 20:49:24,2021-04,100.0,138.0,2.0,0.618,0.61,0.68,0.78,3.0
DAPPERPEPE,get,2021-04-06 20:34:00,2021-04,100.0,46.92,1.0,0.496,0.32,0.44,0.64,6.0
DEXTERPEPE,dispenser,2021-04-06 19:14:11,2021-04,50.0,660.09,1.0,0.244,0.22,0.32,0.52,2.0
WHOAPEPE,get,2021-04-06 02:28:20,2021-04,100.0,21.4452,2.0,0.669,0.68,0.79,0.9,25.0
PEPEPHONEHOM,get,2021-04-05 20:38:19,2021-04,100.0,138.0,1.0,0.508,0.42,0.54,0.69,3.0
WHOAPEPE,get,2021-04-05 18:35:05,2021-04,100.0,21.4452,2.0,0.679,0.7,0.81,0.91,25.0
PEPETAR,get,2021-04-05 00:05:42,2021-04,100.0,41.4,1.0,0.735,0.86,0.92,0.98,34.0
PEPEVOLUTION,get,2021-04-03 16:54:25,2021-04,100.0,121.44,2.0,0.511,0.43,0.53,0.76,18.0
GUNSNPEPES,get,2021-04-03 03:49:06,2021-04,100.0,276.0,1.0,1.761,1.52,1.66,1.73,34.0
CYBERPEP,get,2021-04-03 03:15:10,2021-04,100.0,276.0,1.0,0.757,0.96,0.98,1.0,34.0
PEPEFALLOUT,get,2021-04-02 03:20:10,2021-04,56.0,55.2,2.0,0.583,0.6607142857142857,0.7678571428571429,0.8928571428571429,22.0
EINSTEINPEPE,dispenser,2021-04-01 23:04:04,2021-04,50.0,99.67157305833334,6.0,0.502,0.58,0.82,1.04,3.0
EINSTEINPEPE,give,2021-03-31 21:40:09,2021-03,50.0,99.0135,6.0,0.513,0.58,0.72,0.84,3.0
EINSTEINPEPE,get,2021-03-29 13:07:46,2021-03,50.0,138.0,1.0,0.56,0.68,0.76,0.86,3.0
EINSTEINPEPE,get,2021-03-29 12:45:51,2021-03,50.0,138.0,2.0,0.573,0.7,0.78,0.88,3.0
EINSTEINPEPE,get,2021-03-29 12:34:57,2021-03,50.0,138.0,1.0,0.606,0.76,0.82,0.92,3.0
EINSTEINPEPE,get,2021-03-29 12:34:57,2021-03,50.0,138.0,1.0,0.595,0.74,0.8,0.9,3.0
CHIKUNPEPE,get,2021-03-28 11:17:11,2021-03,100.0,27.6,3.0,0.505,0.37,0.52,0.7,11.0
CHIKUNPEPE,give,2021-03-27 09:08:53,2021-03,100.0,27.6,2.0,0.493,0.37,0.5,0.68,11.0
PEPEUBU,get,2021-03-26 10:31:35,2021-03,100.0,27.6,2.0,0.789,0.88,0.9,0.95,34.0
EINSTEINPEPE,get,2021-03-25 09:43:01,2021-03,50.0,138.0,5.0,0.615,0.78,0.84,0.94,3.0
PEPEGOAT,dispenser,2021-03-21 05:32:45,2021-03,99.0,580.1663028,1.0,0.592,0.5555555555555556,0.6868686868686869,0.8181818181818182,3.0
LIGHTITON,get,2021-03-19 16:27:05,2021-03,100.0,220.8,1.0,0.744,0.98,1.0,1.0,31.0
THENEWYORKEK,get,2021-03-19 12:50:38,2021-03,100.0,138.0,1.0,0.763,0.97,0.99,1.0,32.0
NEONPEPE,get,2021-03-19 12:28:15,2021-03,100.0,552.0,1.0,0.598,0.57,0.68,0.79,3.0
PEPELEPEW,get,2021-03-19 12:28:15,2021-03,50.0,827.9999999999999,2.0,0.431,0.44,0.58,0.74,2.0
DIERCHANCHU,dispenser,2021-03-19 00:31:06,2021-03,100.0,17.096331,1.0,0.647,0.67,0.82,0.94,23.0
DIERCHANCHU,dispenser,2021-03-18 22:31:17,2021-03,100.0,17.096331,1.0,0.644,0.66,0.81,0.93,23.0
DIERCHANCHU,dispenser,2021-03-18 20:32:41,2021-03,100.0,17.096331,1.0,0.64,0.65,0.8,0.92,23.0
BARBARIANPEP,get,2021-03-18 17:43:17,2021-03,100.0,33.34196110439999,3.0,1.614,1.45,1.58,1.72,32.0
PENNYPEPE,get,2021-03-18 17:39:10,2021-03,100.0,44.1324,3.0,1.34,1.48,1.7,1.77,35.0
PEPETAR,get,2021-03-18 17:39:10,2021-03,100.0,38.64,3.0,0.718,0.87,0.94,1.0,34.0
PEPERMIND,get,2021-03-18 00:18:26,2021-03,100.0,88.32,1.0,0.687,0.74,0.79,0.85,3.0
INCREDIEPEPE,get,2021-03-17 15:41:19,2021-03,100.0,69.0,1.0,0.744,0.82,0.88,0.95,3.0
PRIVATEPEPE,get,2021-03-17 15:41:19,2021-03,100.0,69.0,1.0,0.711,0.77,0.82,0.91,3.0
PEPEPHONEHOM,get,2021-03-17 14:33:13,2021-03,100.0,60.72,1.0,0.508,0.42,0.54,0.69,3.0
THENEWYORKEK,get,2021-03-17 10:58:37,2021-03,100.0,138.0,1.0,0.736,0.98,1.0,1.0,32.0
PEPETAR,get,2021-03-17 00:42:28,2021-03,100.0,38.64,1.0,0.727,0.9,0.96,1.0,34.0
PEPEGOAT,dispenser,2021-03-16 02:37:30,2021-03,99.0,580.1663028,1.0,0.593,0.5555555555555556,0.6767676767676768,0.8080808080808081,3.0
DEXTERPEPE,get,2021-03-15 13:54:27,2021-03,50.0,1380.0,1.0,0.249,0.22,0.32,0.52,2.0
REPOPEPE,get,2021-03-15 13:30:09,2021-03,100.0,151.79999999999998,1.0,0.597,0.56,0.72,0.87,3.0
NEONPEPE,get,2021-03-14 21:20:59,2021-03,100.0,518.88,1.0,0.605,0.57,0.68,0.79,3.0
MARVINPEPE,dispenser,2021-03-14 20:29:39,2021-03,42.0,5324.726,1.0,0.353,0.4047619047619047,0.5238095238095238,0.6904761904761905,3.0
PEPETAR,get,2021-03-14 11:01:35,2021-03,100.0,38.64,6.0,0.691,0.92,0.98,1.0,34.0
REPOPEPE,get,2021-03-14 00:09:48,2021-03,100.0,96.6,1.0,0.59,0.56,0.72,0.87,3.0
LOWRIDERPEPE,get,2021-03-13 23:26:27,2021-03,100.0,27.6,1.0,0.743,0.83,0.87,0.94,23.0
LOWRIDERPEPE,get,2021-03-13 04:01:30,2021-03,100.0,27.6,9.0,0.745,0.84,0.88,0.95,23.0
GUNSNPEPES,dispenser,2021-03-13 03:47:58,2021-03,100.0,118.8162,1.0,1.861,1.72,1.8,1.85,34.0
PEPENAUT,get,2021-03-13 03:24:53,2021-03,100.0,13.8,10.0,0.67,0.95,0.99,1.0,35.0
PEPEBEEFTAXI,get,2021-03-12 22:16:27,2021-03,99.0,138.0,1.0,0.55,0.5555555555555556,0.6161616161616161,0.696969696969697,1.0
DEXTERPEPE,get,2021-03-12 22:16:27,2021-03,50.0,552.0,1.0,0.255,0.22,0.32,0.52,2.0
PEPETAR,get,2021-03-11 20:42:39,2021-03,100.0,38.64,4.0,0.668,0.97,1.0,1.0,34.0
ILUMINATRARE,dispenser,2021-03-11 03:11:02,2021-03,100.0,92.4126,1.0,1.637,1.39,1.52,1.6,34.0
GUNSNPEPES,dispenser,2021-03-11 03:11:02,2021-03,100.0,118.8162,1.0,1.86,1.71,1.79,1.84,34.0
RAREQUEEM,dispenser,2021-03-11 03:11:02,2021-03,100.0,151.8207,1.0,1.4,1.34,1.48,1.58,33.0
BARBARIANPEP,get,2021-03-03 03:57:02,2021-03,100.0,6.130134873599999,5.0,1.608,1.45,1.58,1.73,32.0
ILUMINATRARE,dispenser,2021-02-21 16:56:30,2021-02,100.0,92.4126,1.0,1.64,1.38,1.51,1.59,34.0
PENNYPEPE,dispenser,2021-01-16 12:31:06,2021-01,100.0,29.96082501,1.0,1.299,1.48,1.74,1.79,35.0
PENNYPEPE,dispenser,2020-11-28 13:50:33,2020-11,100.0,29.96082501,1.0,1.281,1.47,1.73,1.78,35.0
TIMEPEPE,get,2020-11-27 23:42:55,2020-11,100.0,8.28,1.0,0.446,0.32,0.42,0.59,9.0
PEPEVOLUTION,get,2020-11-27 23:42:55,2020-11,100.0,41.4,1.0,0.569,0.48,0.62,0.78,18.0
DEXTERPEPE,get,2020-10-08 01:32:12,2020-10,50.0,24.84,1.0,0.258,0.22,0.32,0.52,2.0
BLINGBLING,get,2020-08-23 03:09:41,2020-08,100.0,55.2,1.0,0.711,0.81,0.88,0.93,27.0
WEAREALLPEPE,give,2020-05-25 00:34:58,2020-05,100.0,24.84,1.0,0.474,0.38,0.52,0.63,2.0
LOVEPEPETATO,get,2019-07-21 01:46:36,2019-07,100.0,55.2,1.0,0.602,0.59,0.69,0.77,1.0
PEPEWORLDCUP,give,2019-06-30 23:14:26,2019-06,100.0,5.547599999999999,2.0,0.764,0.85,0.89,0.95,29.0
WEAREALLPEPE,get,2019-05-19 20:56:46,2019-05,100.0,19.32,1.0,0.48,0.38,0.52,0.64,2.0
RAREQUEEM,get,2019-05-19 18:56:40,2019-05,100.0,5.52,1.0,0.6,0.99,1.0,1.0,33.0
DEXTERPEPE,get,2019-05-19 18:56:40,2019-05,50.0,33.12,1.0,0.258,0.22,0.32,0.52,2.0
PEPEPEANUTS,get,2019-05-19 18:56:40,2019-05,100.0,13.8,1.0,0.538,0.46,0.61,0.79,5.0
PEPESHIRT,get,2019-05-19 18:56:40,2019-05,100.0,5.52,1.0,0.777,0.96,0.98,1.0,30.0
LUPEPEN,get,2019-05-14 04:26:57,2019-05,100.0,2.1252,1.0,0.471,0.31,0.48,0.74,18.0
PEPEGUN,get,2019-05-12 05:57:17,2019-05,100.0,18.3816,2.997,0.42,0.24,0.32497,0.4742485715,1.0
FIREASSPEPE,give,2019-05-03 11:17:58,2019-05,50.0,5.52,2.0,0.486,0.52,0.64,0.78,6.0
PEPELEPEW,give,2019-05-02 03:45:00,2019-05,50.0,22.08,1.0,0.431,0.44,0.58,0.74,2.0
GOSPELPEPE,give,2019-04-21 15:14:28,2019-04,100.0,4.83,5.0,0.649,0.65,0.73,0.82,8.0
FIREASSPEPE,give,2019-04-21 04:57:26,2019-04,50.0,5.52,2.0,0.458,0.48,0.6,0.76,6.0
NEONPEPE,give,2019-04-19 08:00:13,2019-04,100.0,13.8,2.0,0.636,0.62,0.73,0.84,3.0
